INFO 2025-05-24 10:35:32,680 autoreload Watching for file changes with StatReloader
DEBUG 2025-05-24 10:35:34,704 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\ctypes\_endian.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,704 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\base64.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,704 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\glob.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,704 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\sysinfo.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\_deprecate.py first seen with mtime 1747823740.2204893
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\controls.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\dataclasses.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\MySQLdb\__init__.py first seen with mtime 1742204234.0608757
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\pylab.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\executing\_pytest_utils.py first seen with mtime 1741659342.4773278
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\debugger.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1741965428.3217142
DEBUG 2025-05-24 10:35:34,705 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\encodings\utf_8_sig.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pure_eval\version.py first seen with mtime 1741659335.9550617
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio_ffmpeg\_utils.py first seen with mtime 1747823742.7598083
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\TiffTags.py first seen with mtime 1747823740.2204893
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\lexers\base.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py first seen with mtime 1747823740.1316402
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\importstring.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\lexers\python.py first seen with mtime 1741659339.4121177
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1741965428.1937385
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1741965428.222962
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\config\__init__.py first seen with mtime 1741659336.3929791
DEBUG 2025-05-24 10:35:34,706 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1741965428.429512
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1741965428.63743
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\wsgi.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\simple_history\utils.py first seen with mtime 1747113169.64963
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1741965428.2546306
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\html\parser.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\shortcuts\auto_suggest.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1741965428.65144
DEBUG 2025-05-24 10:35:34,707 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\cffi\api.py first seen with mtime 1741659347.9466796
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\Margin.py first seen with mtime 1747823746.8297346
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\coroutines.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\__init__.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\backends\base.py first seen with mtime 1741965428.5720541
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\classes.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\base64mime.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1741965428.304705
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\__init__.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pstats.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\wcwidth\wcwidth.py first seen with mtime 1741659333.953834
DEBUG 2025-05-24 10:35:34,708 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1741965424.1344943
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\focus.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py first seen with mtime 1741659043.7541835
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1741965428.3206942
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\prefilter.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\selection.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1741965428.5427918
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\TimeSymmetrize.py first seen with mtime 1747823746.9487047
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\eventloop\__init__.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\views\generic\list.py first seen with mtime 1741965428.6699667
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\stack_data\version.py first seen with mtime 1741659346.056412
DEBUG 2025-05-24 10:35:34,709 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\sql.py first seen with mtime 1741965423.936799
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\shortcuts\auto_match.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\library.py first seen with mtime 1741965428.561389
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\io\ffmpeg_reader.py first seen with mtime 1747823746.9840233
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\argparse.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\io\ffplay_audiopreviewer.py first seen with mtime 1747823746.654555
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\mixins.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\mysql\validation.py first seen with mtime 1741965428.337325
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\events.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1741965428.199273
DEBUG 2025-05-24 10:35:34,710 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\config\plugins.py first seen with mtime 1747823744.7912047
DEBUG 2025-05-24 10:35:34,711 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\cache.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:34,711 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\Freeze.py first seen with mtime 1747823746.7638452
DEBUG 2025-05-24 10:35:34,711 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1741965428.429512
DEBUG 2025-05-24 10:35:34,711 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1741965424.498747
DEBUG 2025-05-24 10:35:34,711 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\urls\conf.py first seen with mtime 1741965428.603841
DEBUG 2025-05-24 10:35:34,712 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\doctb.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 10:35:34,712 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\windows_utils.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,712 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1741965428.2546306
DEBUG 2025-05-24 10:35:34,712 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\io\VideoFileClip.py first seen with mtime 1747823746.9766276
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\_compat_pickle.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\forms\widgets.py first seen with mtime 1741965428.4449778
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\extension.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\strings.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1741965424.498747
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageMode.py first seen with mtime 1747823740.1573582
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\contexts.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\key_bindings.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1741965423.9470952
DEBUG 2025-05-24 10:35:34,713 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1741965428.3217142
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\importlib\resources\_itertools.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\copyreg.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1741965428.304705
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\zipfile\_path\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\headerregistry.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\docs.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\CrossFadeIn.py first seen with mtime 1747823746.7063015
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_futures.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 10:35:34,714 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\rlcompleter.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:34,715 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\__init__.py first seen with mtime 1741965428.561389
